occurrenceID,Bottle_Box_No,Data_Recorder,associatedID,sex,lifeStage,LocalityLabel,country,stateProvince,locality,(DMS) Latitude & Longitude,elevation,decimalLatitude,decimalLongtitude,georeferenceVerificationStatus,family,genus,specificEpithet,identificationQualifier,typeStatus,eventDate,day,month,year,recordedBy,Remark
ARA-2017-163,1,NT,,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",26.5,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-06-23,23,6,2017,"Warrit N., et al.",
ARA-2017-164,1,NT,,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",26.5,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-06-25,25,6,2017,"Warrit N., et al.",
ARA-2017-165,1,NT,,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",26.5,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-06-25,25,6,2017,"Warrit N., et al.",
ARA-2017-166,1,NT,,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",26.5,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-06-25,25,6,2017,"Warrit N., et al.",
ARA-2017-167,1,NT,,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",26.5,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-06-25,25,6,2017,"Warrit N., et al.",
ARA-2017-168,1,NT,XUX-2017-524,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",26.5,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-06-25,25,6,2017,"Warrit N., et al.",
ARA-2017-169,1,NT,XUX-2017-526,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",26.5,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-06-25,25,6,2017,"Warrit N., et al.",
ARA-2017-171,1,NT,,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",26.5,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-10-07,7,10,2017,Triyasut P. Kunsete C.,
ARA-2017-172,1,NT,,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",265,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-10-07,7,10,2017,"Traiyasut P., Kunsete C.",
ARA-2017-173,1,NT,,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",265,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-10-07,7,10,2017,"Traiyasut P., Kunsete C.",
ARA-2017-174,1,NT,,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",265,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-10-07,7,10,2017,"Triyasut P., Kunsete C.",
ARA-2017-175,1,NT,,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",26.5,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-10-07,7,10,2017,"Triyasut P., Kunsete C.",
ARA-2017-176,1,NT,,female,adult,"Tad Tone NP., Mueang Chaiyaphum D., Chaiyaphum",Thailand,Chaiyaphum,Tad Tone National Park,"15°58.684'N, 102°01.850'E",265,15.97663,102.027,Verified by NT,Liphistiidae,Liphistius,,,,2017-10-07,7,10,2017,"Traiyasut P., Kunsete C.",
ARA-2018-322,1,NT,,female,adult,"Ang Khang Royal Agricultural Station, Fang D., Chiang Mai",Thailand,Chiang Mai,Ang Khang Royal Agriculture Station,"19°54'38.66""N, 99°02'45.36""E",1479,19.90928,99.04133,,Liphistiidae,Liphistius,,,,2018-12-17,17,12,2018,"Warrit N., et al.",
ARA-2018-362,1,NT,,female,adult,"Doi Pha Hom Pok Np., Pong Nam Ron, Fang D., Chiang Mai",Thailand,Chiang Mai,Doi Pha Hom Pok National Park,"20°02'20.14""N, 99°08'42.33""E",1817,20.04378,99.14595,,Liphistiidae,Liphistius,,,,2018-12-18,18,12,2018,"Warrit N., et al.",
ARA-2019-044,1,NT,,female,adult,"Doi Inthanon National Park Check Point 2, Tha Pha, Chom Thong District, Chiang Mai ",Thailand,Chiang Mai,Doi Inthanon National Park,"18°32.008'N, 98°29.663'E",1728,18.53346,98.49439,,Liphistiidae,Liphistius,,,,2019-06-18,18,6,2019,,
ARA-2019-046,1,NT,,,adult,"Doi Inthanon National Park Check Point 2, Tha Pha, Chom Thong District, Chiang Mai ",Thailand,Chiang Mai,Doi Inthanon National Park,"18°32.008'N, 98°29.663'E",1728,18.53346,98.49439,,Liphistiidae,Liphistius,,,,2019-06-17,17,6,2019,,
ARA-2019-048,1,NT,,female,adult,"Ban Mae Klang Luang, Chom Thong D., Chiang Mai",Thailand,Chiang Mai,Ban Mae Klang Luang,"18°32'18.9""N, 98°32'41.7""E",1054,18.53857,98.544906,,Liphistiidae,Liphistius,,,,2019-06-16,16,6,2019,,
ARA-2019-138,1,NT,,male,adult,"Ban Mae Klang Luang, Chom Thong D., Chiang Mai",Thailand,Chiang Mai,Ban Mae Klang Luang,"18°32'18.9""N, 98°32'41.7""E",1054,18.53857,98.544906,,Liphistiidae,Liphistius,,,,2019-06-16,16,6,2019,,
ARA-2019-049,1,NT,,female,adult,"Ban Mae Klang Luang, Chom Thong D., Chiang Mai",Thailand,Chiang Mai,Ban Mae Klang Luang,"18°32'18.9""N, 98°32'41.7""E",1054,18.53857,98.544906,,Liphistiidae,Liphistius,,,,2019-06-16,16,6,2019,,
ARA-2020-026,1,NT,,female,adult,"Bhuping Place, Doi Suthep NP., Chiang Mai",Thailand,Chiang Mai,Bhuping Place,,,,,,Liphistiidae,Liphistius,,,,2017-09-18,18,9,2017,"Xu X., et al.",
ARA-2020-028,1,NT,,female,adult,"View Point, C.3 Km from Ang Khang Royal Agriculture Station, Doi Ang Khang, Fang D., Chiang Mai",Thailand,Chiang Mai,Ang Khang Royal Agriculture Station,,,,,,Liphistiidae,Liphistius,,,,2017-09-21,21,9,2017,"Xu X., et al.",
ARA-2017-155,2,NT,,female,adult,"Phliu WF., Laem Sing D., Chanthaburi",Thailand,Chanthaburi,Phliu Waterfall,,,,,,Liphistiidae,Liphistius,,,,2017-02-06,6,2,2017,,
ARA-2017-156,2,NT,,female,adult,"Phliu WF., Laem Sing D., Chanthaburi",Thailand,Chanthaburi,Phliu Waterfall,,,,,,Liphistiidae,Liphistius,,,,2017-02-06,6,2,2017,,
ARA-2017-157,2,NT,,female,adult,"Phliu WF., Laem Sing D., Chanthaburi",Thailand,Chanthaburi,Phliu Waterfall,,,,,,Liphistiidae,Liphistius,,,,2017-02-06,6,2,2017,,
ARA-2017-158,2,NT,,female,adult,"Phliu WF., Laem Sing D., Chanthaburi",Thailand,Chanthaburi,Phliu Waterfall,,,,,,Liphistiidae,Liphistius,,,,,,,,,
ARA-2017-159,2,NT,,female,adult,"Phliu WF., Laem Sing D., Chanthaburi",Thailand,Chanthaburi,Phliu Waterfall,,,,,,Liphistiidae,Liphistius,,,,2017-02-06,6,2,2017,,
ARA-2017-160,2,NT,,female,adult,"Phliu WF., Laem Sing D., Chanthaburi",Thailand,Chanthaburi,Phliu Waterfall,,,,,,Liphistiidae,Liphistius,,,,2017-02-06,6,2,2017,,
ARA-2017-161,2,NT,,female,adult,"Phliu WF., Laem Sing D., Chanthaburi",Thailand,Chanthaburi,Phliu Waterfall,,,,,,Liphistiidae,Liphistius,,,,2017-02-06,6,2,2017,,
ARA-2017-162,2,NT,,female,adult,"Phliu WF., Laem Sing D., Chanthaburi",Thailand,Chanthaburi,Phliu Waterfall,,,,,,Liphistiidae,Liphistius,,,,2017-02-06,6,2,2017,,
ARA-2018-115,2,NT,,female,adult,"Visitor Center, Khao Khitchakut NP., Khao Khitchakut D., Chanthaburi",Thailand,Chanthaburi,Khao Khitchakut National Park,"12°50.294'N, 102°07.134'E",33,12.83858,102.12119,,Liphistiidae,Liphistius,,,,2018-03-17,17,3,2018,"Warrit N., et al.",
ARA-2018-116,2,NT,,female,adult,"Visitor Center, Khao Khitchakut NP., Khao Khitchakut D., Chanthaburi",Thailand,Chanthaburi,Khao Khitchakut National Park,"12°50.294'N, 102°07.134'E",33,12.83858,102.12119,,Liphistiidae,Liphistius,,,,2018-03-17,17,3,2018,"Warrit N., et al.",
ARA-2018-117,2,NT,,female,adult,"Visitor Center, Khao Khitchakut NP., Khao Khitchakut D., Chanthaburi",Thailand,Chanthaburi,Khao Khitchakut National Park,"12°50.294'N, 102°07.134'E",33,12.83858,102.12119,,Liphistiidae,Liphistius,,,,2018-03-17,17,3,2018,"Warrit N., et al.",
ARA-2018-120,2,NT,,female,adult,"Krathing WF., Khao Khitchakut NP., Khao Khitchakut D., Chanthaburi",Thailand,Chanthaburi,Krathing Waterfall,"12°50.300'N, 102°07.356'E",33,12.83858,102.12119,,Liphistiidae,Liphistius,,,,2018-03-17,17,3,2018,"Warrit N., et al.",
ARA-2018-124,2,NT,,female,adult,"Visitor Center, Khao Khitchakut NP., Khao Khitchakut D., Chanthaburi",Thailand,Chanthaburi,Khao Khitchakut National Park,"12°50.294'N, 102°07.134'E",33,12.83858,102.12119,,Liphistiidae,Liphistius,,,,2018-03-17,17,3,2018,"Warrit N., et al.",
ARA-2019-063,2,NT,,female,adult,"Doi Khun Tan NP., Tha Pla Duk, Mae Tha D., Lamphun",Thailand,Lamphun,Doi Khun Tan National Park,"18°31'37.29""N, 99°15'21.65""E",515,18.5271,99.25601,,Liphistiidae,Liphistius,,,,2019-10-04,4,10,2019,,
ARA-2020-054,2,NT,,male,adult,"Khao Yai National Park, Hin Tung, Mueang D., Nakhon Nayok",Thailand,Nakhon Nayok,Khao Yai National Park,,,,,,Liphistiidae,Liphistius,,,,2014-07-01,1,7,2014,,
ARA-2021-046,2,NT,,,adult,"Na Khao, Khao Phanom D., Krabi",Thailand,Krabi,Na Khao,"8°22.767'N, 98°55.516'E",168,8.37945,98.92526,,Liphistiidae,Liphistius,fuscus,,,2021-02-20,20,2,2021,,
ARA-2021-047,2,NT,,female,adult,"Huay To WF., Khao Phanom Bonchor NP., Thab Prik, Mueang Krabi D., Krabi",Thailand,Krabi,Huay To Waterfall,"8°14.288'N, 98°55.168'E",216,8.23813,98.91946,,Liphistiidae,Liphistius,,,,2021-02-20,20,2,2021,,
ARA-2021-048,2,NT,,female,adult,"Huay To WF., Khao Phanom Bonchor NP., Thab Prik, Mueang Krabi D., Krabi",Thailand,Krabi,Huay To Waterfall,"8°14.288'N, 98°55.168'E",216,8.23813,98.91946,,Liphistiidae,Liphistius,fuscus,,,2021-02-21,21,2,2021,,
ARA-2021-049,2,NT,,female,adult,"Huay To WF., Khao Phanom Bonchor NP., Thab Prik, Mueang Krabi D., Krabi",Thailand,Krabi,Huay To Waterfall,"8°14.288'N, 98°55.168'E",216,8.23813,98.91946,,Liphistiidae,Liphistius,fuscus,,,2021-02-20,20,2,2021,,
ARA-2018-022,3,NT,,female,adult,"Nam Lot Cave, Sawi, Sawi D., Chumphon",Thailand,Chumphon,Nam Lot Cave,"10°14.074'N, 98°56.771'E",28,10.23457,98.94618,,Liphistiidae,Liphistius,keeratikiati,,,2018-01-22,22,1,2018,"Warrit N., et al.",
ARA-2018-025,3,NT,,female,adult,"Nam Lot Cave, Sawi, Sawi D., Chumphon",Thailand,Chumphon,Nam Lot Cave,"10°14.074'N, 98°56.771'E",28,10.23457,98.94618,,Liphistiidae,Liphistius,keeratikiati,,,2018-01-22,22,1,2018,"Warrit N., et al.",
ARA-2018-027,3,NT,,female,adult,"Nam Lot Cave, Sawi, Sawi D., Chumphon",Thailand,Chumphon,Nam Lot Cave,"10°14.074'N, 98°56.771'E",28,10.23457,98.94618,,Liphistiidae,Liphistius,keeratikiati,,,2018-01-22,22,1,2018,"Warrit N., et al.",
ARA-2018-028,3,NT,,female,adult,"Nam Lot Cave, Sawi, Sawi D., Chumphon",Thailand,Chumphon,Nam Lot Cave,"10°14.074'N, 98°56.771'E",28,10.23457,98.94618,,Liphistiidae,Liphistius,keeratikiati,,,2018-01-22,22,1,2018,"Warrit N., et al.",
ARA-2018-029,3,NT,,female,adult,"Nam Lot Cave, Sawi, Sawi D., Chumphon",Thailand,Chumphon,Nam Lot Cave,"10°14.074'N, 98°56.771'E",28,10.23457,98.94618,,Liphistiidae,Liphistius,keeratikiati,,,2018-01-22,22,1,2018,"Warrit N., et al.",
ARA-2018-031,3,NT,,female,adult,"Nam Lot Cave, Sawi, Sawi D., Chumphon",Thailand,Chumphon,Nam Lot Cave,"10°14.074'N, 98°56.771'E",28,10.23457,98.94618,,Liphistiidae,Liphistius,keeratikiati,,,2018-01-22,22,1,2018,"Warrit N., et al.",
ARA-2018-032,3,NT,,,juvenile,"Nam Lot Cave, Sawi, Sawi D., Chumphon",Thailand,Chumphon,Nam Lot Cave,"10°14.074'N, 98°56.771'E",28,10.23457,98.94618,,Liphistiidae,Liphistius,keeratikiati,,,2018-01-22,22,1,2018,"Warrit N., et al.",
ARA-2018-033,3,NT,,female,adult,"Nam Lot Cave, Sawi, Sawi D., Chumphon",Thailand,Chumphon,Nam Lot Cave,"10°14.074'N, 98°56.771'E",28,10.23457,98.94618,,Liphistiidae,Liphistius,keeratikiati,,,2018-01-22,22,1,2018,"Warrit N., et al.",
ARA-2018-204,3,NT,,female,adult,"Chan Ta Then WF., Bang Phra , Si Racha D., Chon Buri",Thailand,Chonburi,Chan Ta Then Waterfall,"13°14.238'N, 101°2.471'E",133.4,13.2375,101.04132,,Liphistiidae,Liphistius,sayam,,,2018-03-18,18,3,2018,"Warrit N., et al.",
ARA-2018-205,3,NT,,female,adult,"Chan Ta Then WF., Bang Phra , Si Racha D., Chon Buri",Thailand,Chonburi,Chan Ta Then Waterfall,"13°14.238'N, 101°2.471'E",133.4,13.2375,101.04132,,Liphistiidae,Liphistius,sayam,,,2018-03-18,18,3,2018,"Warrit N., et al.",
ARA-2018-217,3,NT,,female,adult,"Khao Dinsor View Point, Saphli, Pathio D., Chumphon",Thailand,Chumphon,Khao Dinsor View Point,"10°37.945'N, 99°17.171'E",155.49,10.63251,99.28608,,Liphistiidae,Liphistius,keeratikiati,,,2018-07-10,10,7,2018,"Warrit N., et al.",
ARA-2020-023,3,NT,XUX-2017-295,female,adult,"Kong Kaeo WF., Khao Yai NP., Pak Chong D., Nakhon Ratchasima",Thailand,Nakhon Ratchasima,Kong Kaeo Waterfall,,,,,,Liphistiidae,Liphistius,thoranie,,,2017-09-12,12,9,2017,"Xu X., et al.",
ARA-2020-024,3,NT,,female,adult,"Kong Kaeo WF., Khao Yai NP., Pak Chong D., Nakhon Ratchasima",Thailand,Nakhon Ratchasima,Kong Kaeo Waterfall,,,,,,Liphistiidae,Liphistius,thoranie,,,2017-09-12,12,9,2017,"Xu X., et al.",
ARA-2020-025,3,NT,XUX-2017-304,female,adult,"Kong Kaeo WF., Khao Yai NP., Pak Chong D., Nakhon Ratchasima",Thailand,Nakhon Ratchasima,Kong Kaeo Waterfall,,,,,,Liphistiidae,Liphistius,thoranie,,,2017-09-13,13,9,2017,"Xu X., et al.",
ARA-2020-041,3,NT,,female,adult,"Kong Kaeo WF., Khao Yai NP., Pak Chong D., Nakhon Ratchasima",Thailand,Nakhon Ratchasima,Kong Kaeo Waterfall,,,,,,Liphistiidae,Liphistius,thoranie,,,2016-10-09,9,10,2016,,
ARA-2020-042,3,NT,,,juvenile,"Kong Kaeo WF., Khao Yai NP., Pak Chong D., Nakhon Ratchasima",Thailand,Nakhon Ratchasima,Kong Kaeo Waterfall,,,,,,Liphistiidae,Liphistius,thoranie,,,2016-10-09,9,10,2016,,
XUX-2017-437,3,NT,,female,adult,"Nam Lot Cave (Than Nam Lot Yai Cave), Khao Thalu, Sawi D., Chumphon",Thailand,Chumphon,Nam Lot Cave,,,,,,Liphistiidae,Liphistius,,,,2017-09-25,25,9,2017,"Xu X., et al.",
ARA-2018-035,4,NT,,,juvenile,"Karom WF., Khao Luang NP., Khao Kaeo, Lan Sa Ka D., Nakhon Si Thammarat",Thailand,Nakhon Si Thammarat,Karom waterfall,"9°8'35.5""N, 99°19'28.9E",162,9.14319,99.32469,,Liphistiidae,Liphistius,niphanae,,,2018-01-23,23,1,2018,Warrit N. et al.,
ARA-2018-042,4,NT,,female,adult,"Karom WF., Khao Luang NP., Khao Kaeo, Lan Sa Ka D., Nakhon Si Thammarat",Thailand,Nakhon Si Thammarat,Karom waterfall,"9°8'35.5""N, 99°19'28.9E",162,9.14319,99.32469,,Liphistiidae,Liphistius,niphanae,,,2018-01-23,23,1,2018,"Warrit N., et al.",
ARA-2018-043,4,NT,,female,adult,"Karom WF., Khao Luang NP., Khao Kaeo, Lan Sa Ka D., Nakhon Si Thammarat",Thailand,Nakhon Si Thammarat,Karom waterfall,"9°8'35.5""N, 99°19'28.9E",162,9.14319,99.32469,,Liphistiidae,Liphistius,,,,2018-01-23,23,1,2018,,
ARA-2018-045,4,NT,,female,adult,"Karom WF., Khao Luang NP., Khao Kaeo, Lan Sa Ka D., Nakhon Si Thammarat",Thailand,Nakhon Si Thammarat,Karom waterfall,"9°8'35.5""N, 99°19'28.9E",162,9.14319,99.32469,,Liphistiidae,Liphistius,niphanae,,,2018-01-23,23,1,2018,,
ARA-2019-059,4,NT,,female,adult,"Wiang Ko Sai NP., Wang Chin D., Phrae",Thailand,Phrae,Wiang Ko Sai National Park,"17°57'55.96""N, 99°35'46.36""E",218,17.96561,99.59625,,Liphistiidae,Liphistius,jarujini,,,2019-10-05,5,10,2019,,
ARA-2019-061,4,NT,,female,adult,"Wiang Ko Sai NP., Wang Chin D., Phrae",Thailand,Phrae,Wiang Ko Sai National Park,"17°57'55.96""N, 99°35'46.36""E",218,17.96561,99.59625,,Liphistiidae,Liphistius,jarujini,,,2019-10-05,5,10,2019,,
ARA-2019-062,4,NT,,female,adult,"Wiang Ko Sai NP., Wang Chin D., Phrae",Thailand,Phrae,Wiang Ko Sai National Park,"17°57'55.96""N, 99°35'46.36""E",218,17.96561,99.59625,,Liphistiidae,Liphistius,jarujini,,,2019-10-05,5,10,2019,,
ARA-2019-134,4,NT,,female,adult,"Wiang Ko Sai NP., Wong Chin D., Phrae",Thailand,Phrae,Wiang Ko Sai National Park,"17°58'07.64""N, 99°35'29.02""E",285,,,,,Phlogiellus,,,,2019-10-05,5,10,2019,,
ARA-2021-001,4,NT,,female,adult,"Sai Khao WF., Nam Tok Sai Khao NP., Khok Pho D., Pattani",Thailand,Pattani,Sai Khao Waterfall,"6°39.477'N, 101°5.475'E",107,6.657954,101.095744,,Liphistiidae,Liphistius,,,,,,,,,
ARA-2021-002,4,NT,,female,adult,"Sai Khao WF., Nam Tok Sai Khao NP., Khok Pho D., Pattani",Thailand,Pattani,Sai Khao Waterfall,"6°39.477'N, 101°5.475'E",107,6.657954,101.095744,,Liphistiidae,Liphistius,indra,,,,,,,,
ARA-2021-003,4,NT,,female,adult,"Sai Khao WF., Nam Tok Sai Khao NP., Khok Pho D., Pattani",Thailand,Pattani,Sai Khao Waterfall,"6°39.477'N, 101°5.475'E",107,6.657954,101.095744,,Liphistiidae,Liphistius,indra,,,2021-02-17,17,2,2021,,
ARA-2021-004,4,NT,,female,adult,"Sai Khao WF., Nam Tok Sai Khao NP., Khok Pho D., Pattani",Thailand,Pattani,Sai Khao Waterfall,"6°39.477'N, 101°5.475'E",107,6.657954,101.095744,,Liphistiidae,Liphistius,indra,,,2021-02-17,17,2,2021,,
ARA-2021-005,4,NT,,female,adult,"Sai Khao WF., Nam Tok Sai Khao NP., Khok Pho D., Pattani",Thailand,Pattani,Sai Khao Waterfall,"6°39.477'N, 101°5.475'E",107,6.657954,101.095744,,Liphistiidae,Liphistius,indra,,,2021-02-17,17,2,2021,,
ARA-2021-006,4,NT,,female,adult,"Sai Khao WF., Nam Tok Sai Khao NP., Khok Pho D., Pattani",Thailand,Pattani,Sai Khao Waterfall,"6°39.477'N, 101°5.475'E",107,6.657954,101.095744,,Liphistiidae,Liphistius,indra,,,2021-02-17,17,2,2021,,
ARA-2021-007,4,NT,,female,adult,"Sai Khao WF., Nam Tok Sai Khao NP., Khok Pho D., Pattani",Thailand,Pattani,Sai Khao Waterfall,"6°39.477'N, 101°5.475'E",107,6.657954,101.095744,,Liphistiidae,Liphistius,indra,,,2021-02-17,17,2,2021,,
ARA-2021-008,4,NT,,female,adult,"Sai Khao WF., Nam Tok Sai Khao NP., Khok Pho D., Pattani",Thailand,Pattani,Sai Khao Waterfall,"6°39.477'N, 101°5.475'E",107,6.657954,101.095744,,Liphistiidae,Liphistius,indra,,,2021-02-17,17,2,2021,,
ARA-2021-009,4,NT,,female,adult,"Sai Khao WF., Nam Tok Sai Khao NP., Khok Pho D., Pattani",Thailand,Pattani,Sai Khao Waterfall,"6°39.477'N, 101°5.475'E",107,6.657954,101.095744,,Liphistiidae,Liphistius,indra,,,2021-02-17,17,2,2021,,
ARA-2021-010,4,NT,,female,adult,"Sai Khao WF., Nam Tok Sai Khao NP., Khok Pho D., Pattani",Thailand,Pattani,Sai Khao Waterfall,"6°39.477'N, 101°5.475'E",107,6.657954,101.095744,,Liphistiidae,Liphistius,indra,,,2021-02-17,17,2,2021,,
ARA-2021-018,4,NT,,female,adult,"Krung Ching WF., Khao Luang NP., Nopphitam D., Nakhon Si Thammarat",Thailand,Nakhon Si Thammarat,Krung Ching Waterfall,"8°42'6.2""N, 99°47'0.3""E",39,8.70177,99.78345,,Liphistiidae,Liphistius,niphanae,,,,,,,,
ARA-2021-019,4,NT,,female,adult,"Krung Ching WF., Khao Luang NP., Nopphitam D., Nakhon Si Thammarat",Thailand,Nakhon Si Thammarat,Krung Ching Waterfall,"8°42'6.2""N, 99°47'0.3""E",39,8.70177,99.78345,,Liphistiidae,Liphistius,niphanae,,,,,,,,
ARA-2021-041,4,NT,,female,adult,"Nature Trail, Nam Nao NP., Nam Nao D., Phetchabun",Thailand,Phetchabun,Nam Nao National Park,,,,,,Liphistiidae,Liphistius,,,,2021-02-25,25,2,2021,,
ARA-2021-042,4,NT,,female,adult,"Rom Klao Paradorn WF., Phu Hin Rong Kla NP., Nakorn Thai D., Phitsanulok",Thailand,Phitsanulok,Rom Klao Paradorn Waterfall,,,,,,Liphistiidae,Liphistius,onoi,,,2021-02-26,26,2,2021,,
ARA-2021-043,4,NT,,female,adult,"Rom Klao Paradorn WF., Phu Hin Rong Kla NP., Nakorn Thai D., Phitsanulok",Thailand,Phitsanulok,Rom Klao Paradorn Waterfall,,,,,,Liphistiidae,Liphistius,onoi,,,2021-02-26,26,2,2021,,
ARA-2021-044,4,NT,,female,adult,"Rom Klao Paradorn WF., Phu Hin Rong Kla NP., Nakorn Thai D., Phitsanulok",Thailand,Phitsanulok,Rom Klao Paradorn Waterfall,,,,,,Liphistiidae,Liphistius,onoi,,,2021-02-26,26,2,2021,,
ARA-2018-095,5,NT,XUX-2018-028,female,adult,"Khlong Na Kha Wildlife Sanctuary, Suk Sam Ran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"09°27.600'N, 98°30.212'E",13,9.46002,98.50323,,Liphistiidae,Liphistius,,,,2017-01-27,27,1,2017,"Warrit N., et al.",
ARA-2018-096,5,NT,,female,adult,"Khlong Na Kha Wildlife Sanctuary, Suk Sam Ran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"09°27.600'N, 98°30.212'E",13,9.46002,98.50323,,Liphistiidae,Liphistius,,,,2017-01-27,27,1,2017,"Warrit N., et al.",
ARA-2018-097,5,NT,XUX-2018-030,female,adult,"Khlong Na Kha Wildlife Sanctuary, Suk Sam Ran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"09°27.600'N, 98°30.212'E",13,9.46002,98.50323,,Liphistiidae,Liphistius,,,,2017-01-27,27,1,2017,"Warrit N., et al.",
ARA-2018-098,5,NT,XUX-2018-031,female,adult,"Khlong Na Kha Wildlife Sanctuary, Suk Sam Ran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"09°27.600'N, 98°30.212'E",13,9.46002,98.50323,,Liphistiidae,Liphistius,,,,2017-01-27,27,1,2017,"Warrit N., et al.",
ARA-2018-099,5,NT,,female,adult,"Khlong Na Kha Wildlife Sanctuary, Suk Sam Ran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"09°27.600'N, 98°30.212'E",13,9.46002,98.50323,,Liphistiidae,Liphistius,,,,2017-01-27,27,1,2017,"Warrit N., et al.",
ARA-2018-100,5,NT,,female,adult,"Khlong Na Kha Wildlife Sanctuary, Suk Sam Ran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"09°27.600'N, 98°30.212'E",13,9.46002,98.50323,,Liphistiidae,Liphistius,,,,2017-01-27,27,1,2017,"Warrit N., et al.",
ARA-2018-101,5,NT,,,juvenile,"Khlong Na Kha Wildlife Sanctuary, Suk Sam Ran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"09°27.600'N, 98°30.212'E",13,9.46002,98.50323,,Liphistiidae,Liphistius,,,,2017-01-27,27,1,2017,"Warrit N., et al",
ARA-2018-102,5,NT,,,juvenile,"Khlong Na Kha Wildlife Sanctuary, Suk Sam Ran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"09°27.600'N, 98°30.212'E",13,9.46002,98.50323,,Liphistiidae,Liphistius,,,,2017-01-27,27,1,2017,"Warrit N., et al.",
ARA-2018-103,5,NT,,female,adult,"Khlong Na Kha Wildlife Sanctuary, Suk Sam Ran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"09°27.600'N, 98°30.212'E",13,9.46002,98.50323,,Liphistiidae,Liphistius,,,,2017-01-27,27,1,2017,"Warrit N., et al.",
ARA-2018-104,5,NT,,,juvenile,"Khlong Na Kha Wildlife Sanctuary, Suk Sam Ran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"09°27.600'N, 98°30.212'E",13,9.46002,98.50323,,Liphistiidae,Liphistius,,,,2017-01-27,27,1,2017,"Warrit N., et al.",
ARA-2018-105,5,NT,,,juvenile,"Khlong Na Kha Wildlife Sanctuary, Suk Sam Ran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"09°27.600'N, 98°30.212'E",13,9.46002,98.50323,,Liphistiidae,Liphistius,,,,2017-01-27,27,1,2017,"Warrit N., et al",
